graph_id,num_nodes,num_edges,delta,attack_auroc,attack_f1,attack_precision,attack_recall,threshold,mode
460,85,158,0.01,0.9904662714308604,0.6624999999958595,0.654320987650282,0.6708860759451211,0.003188997507095337,search_grid
460,85,158,0.02,0.9906265021631149,0.6624999999958595,0.654320987650282,0.6708860759451211,0.006391853094100952,search_grid
460,85,158,0.05,0.9773273513859959,0.6645768025036706,0.6583850931636126,0.6708860759451211,0.01604345440864563,search_grid
460,85,158,0.1,0.981533408107675,0.6666666666624738,0.6624999999958594,0.6708860759451211,0.03226324915885925,search_grid
461,40,76,0.01,0.9366343490304709,0.6611570247824602,0.8888888888691359,0.5263157894667589,0.003144964575767517,baseline_fixed_delta
461,40,76,0.0005,0.9349030470914127,0.6666666666555556,0.909090909070248,0.5263157894667589,0.00016501545906066895,adaptive_delta
461,40,76,0.0001,0.9594875346260388,0.6611570247824602,0.8888888888691359,0.5263157894667589,3.14563512802124e-05,search_grid
461,40,76,0.0005,0.9349030470914127,0.6666666666555556,0.909090909070248,0.5263157894667589,0.00016501545906066895,search_grid
461,40,76,0.001,0.9307479224376731,0.6611570247824602,0.8888888888691359,0.5263157894667589,0.00031447410583496094,search_grid
461,40,76,0.002,0.9463296398891967,0.6611570247824602,0.8888888888691359,0.5263157894667589,0.0006290227174758911,search_grid
461,40,76,0.005,0.9390581717451524,0.6611570247824602,0.8888888888691359,0.5263157894667589,0.0015724599361419678,search_grid
461,40,76,0.01,0.9518698060941828,0.6611570247824602,0.8888888888691359,0.5263157894667589,0.003144964575767517,search_grid
461,40,76,0.02,0.9466759002770082,0.6611570247824602,0.8888888888691359,0.5263157894667589,0.006289660930633545,search_grid
461,40,76,0.05,0.9373268698060941,0.6666666666555556,0.909090909070248,0.5263157894667589,0.016497641801834106,search_grid
461,40,76,0.1,0.9345567867036011,0.6666666666555556,0.909090909070248,0.5263157894667589,0.03296130895614624,search_grid
462,21,45,0.01,0.814814814814815,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.0009618401527404785,baseline_fixed_delta
462,21,45,0.0001,0.834320987654321,0.6585365853497919,0.7297297297100074,0.5999999999866668,9.59634780883789e-06,adaptive_delta
462,21,45,0.0001,0.834320987654321,0.6585365853497919,0.7297297297100074,0.5999999999866668,9.59634780883789e-06,search_grid
462,21,45,0.0005,0.8128395061728396,0.6585365853497919,0.7297297297100074,0.5999999999866668,4.807114601135254e-05,search_grid
462,21,45,0.001,0.8177777777777777,0.6585365853497919,0.7297297297100074,0.5999999999866668,9.620189666748047e-05,search_grid
462,21,45,0.002,0.7846913580246915,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.00019240379333496094,search_grid
462,21,45,0.005,0.8138271604938272,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.00048089027404785156,search_grid
462,21,45,0.01,0.8064197530864198,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.0009618401527404785,search_grid
462,21,45,0.02,0.788641975308642,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.0019237101078033447,search_grid
462,21,45,0.05,0.7995061728395063,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.004809737205505371,search_grid
462,21,45,0.1,0.8103703703703704,0.6585365853497919,0.7297297297100074,0.5999999999866668,0.00962337851524353,search_grid
463,75,148,0.01,0.9982195032870709,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.003458961844444275,baseline_fixed_delta
463,75,148,0.001,0.9911431701972243,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.0003458857536315918,adaptive_delta
463,75,148,0.0001,0.9983108108108109,0.8263888888831501,0.8499999999939286,0.8040540540486213,3.444403409957886e-05,search_grid
463,75,148,0.0005,0.9943845872899927,0.8263888888831501,0.8499999999939286,0.8040540540486213,0.00017223507165908813,search_grid
463,75,148,0.001,0.9911431701972243,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.0003458857536315918,search_grid
463,75,148,0.002,0.9903670562454346,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.0006917864084243774,search_grid
463,75,148,0.005,0.9965303140978817,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.0017294734716415405,search_grid
463,75,148,0.01,0.9930149744338933,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.003458961844444275,search_grid
463,75,148,0.02,0.9898192111029949,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.006917670369148254,search_grid
463,75,148,0.05,0.9931062819576333,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.017289265990257263,search_grid
463,75,148,0.1,0.9946585098612126,0.8280701754327856,0.8613138686068518,0.7972972972919102,0.03454303741455078,search_grid
464,24,50,0.01,0.958,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.0024146363139152527,baseline_fixed_delta
464,24,50,0.0001,0.9744,0.8367346938604748,0.8541666666488716,0.8199999999836001,2.415478229522705e-05,adaptive_delta
464,24,50,0.0001,0.9744,0.8367346938604748,0.8541666666488716,0.8199999999836001,2.415478229522705e-05,search_grid
464,24,50,0.0005,0.9692000000000001,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.00012069568037986755,search_grid
464,24,50,0.001,0.9643999999999999,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.00024145841598510742,search_grid
464,24,50,0.002,0.9664,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.00048289820551872253,search_grid
464,24,50,0.005,0.9688,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.0012072287499904633,search_grid
464,24,50,0.01,0.9643999999999999,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.0024146363139152527,search_grid
464,24,50,0.02,0.978,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.004830308258533478,search_grid
464,24,50,0.05,0.9596,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.012094568461179733,search_grid
464,24,50,0.1,0.9724,0.8367346938604748,0.8541666666488716,0.8199999999836001,0.024322595447301865,search_grid
465,71,123,0.01,0.9976204640095181,0.9090909090833958,0.9243697478913918,0.89430894308216,0.0038370266556739807,baseline_fixed_delta
465,71,123,0.0001,0.9968272853460242,0.9090909090833958,0.9243697478913918,0.89430894308216,3.837794065475464e-05,adaptive_delta
465,71,123,0.0001,0.9968272853460242,0.9090909090833958,0.9243697478913918,0.89430894308216,3.837794065475464e-05,search_grid
465,71,123,0.0005,0.9978848568973494,0.9090909090833958,0.9243697478913918,0.89430894308216,0.00019189715385437012,search_grid
465,71,123,0.001,0.9957036155727411,0.9090909090833958,0.9243697478913918,0.89430894308216,0.0003836899995803833,search_grid
465,71,123,0.002,0.9967611871240664,0.9090909090833958,0.9243697478913918,0.89430894308216,0.0007673725485801697,search_grid
465,71,123,0.005,0.9966950889021086,0.9090909090833958,0.9243697478913918,0.89430894308216,0.0019185543060302734,search_grid
465,71,123,0.01,0.995373124462952,0.9090909090833958,0.9243697478913918,0.89430894308216,0.0038370266556739807,search_grid
465,71,123,0.02,0.9983475444510542,0.9090909090833958,0.9243697478913918,0.89430894308216,0.007673971354961395,search_grid
465,71,123,0.05,0.9996034106682531,0.9090909090833958,0.9243697478913918,0.89430894308216,0.019183486700057983,search_grid
465,71,123,0.1,0.9969594817899399,0.9090909090833958,0.9243697478913918,0.89430894308216,0.038356781005859375,search_grid
466,80,142,0.01,0.9763687760365006,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.004167348146438599,baseline_fixed_delta
466,80,142,0.0005,0.9826423328704622,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.00020825862884521484,adaptive_delta
466,80,142,0.0001,0.9769886927196985,0.6225680933803691,0.6956521739069943,0.5633802816861734,4.166364669799805e-05,search_grid
466,80,142,0.0005,0.9826423328704622,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.00020825862884521484,search_grid
466,80,142,0.001,0.9893374330489982,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.00041675567626953125,search_grid
466,80,142,0.002,0.975451299345368,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.0008334815502166748,search_grid
466,80,142,0.005,0.9688057925014878,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.002083688974380493,search_grid
466,80,142,0.01,0.9642184090458242,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.004167348146438599,search_grid
466,80,142,0.02,0.9725748859353303,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.008334249258041382,search_grid
466,80,142,0.05,0.9555147788137275,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.020825475454330444,search_grid
466,80,142,0.1,0.987155326324142,0.6249999999951172,0.7017543859587565,0.5633802816861734,0.041579246520996094,search_grid
467,70,124,0.01,0.988293444328824,0.7405063291092373,0.6093749999968262,0.9435483870891649,0.003018125891685486,baseline_fixed_delta
467,70,124,0.05,0.9764568158168574,0.7452229299315591,0.6157894736809696,0.9435483870891649,0.015086427330970764,adaptive_delta
467,70,124,0.0001,0.9760015608740895,0.739811912221067,0.6051282051251019,0.9516129032181321,2.9742717742919922e-05,search_grid
467,70,124,0.0005,0.98380593132154,0.7405063291092373,0.6093749999968262,0.9435483870891649,0.00015090405941009521,search_grid
467,70,124,0.001,0.9760340790842872,0.7405063291092373,0.6093749999968262,0.9435483870891649,0.00030180811882019043,search_grid
467,70,124,0.002,0.9913176378772113,0.7405063291092373,0.6093749999968262,0.9435483870891649,0.0006036162376403809,search_grid
467,70,124,0.005,0.9749609781477628,0.739811912221067,0.6051282051251019,0.9516129032181321,0.0014886558055877686,search_grid
467,70,124,0.01,0.9630593132154006,0.7405063291092373,0.6093749999968262,0.9435483870891649,0.003018125891685486,search_grid
467,70,124,0.02,0.9803590010405827,0.7405063291092373,0.6093749999968262,0.9435483870891649,0.006019085645675659,search_grid
467,70,124,0.05,0.9764568158168574,0.7452229299315591,0.6157894736809696,0.9435483870891649,0.015086427330970764,search_grid
467,70,124,0.1,0.9919354838709677,0.7428571428524263,0.612565445022971,0.9435483870891649,0.03014582395553589,search_grid
468,39,79,0.01,0.9804518506649574,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.00418400764465332,baseline_fixed_delta
468,39,79,0.0001,0.9876622336164076,0.8447204968839165,0.8292682926728138,0.8607594936599904,4.1812658309936523e-05,adaptive_delta
468,39,79,0.0001,0.9876622336164076,0.8447204968839165,0.8292682926728138,0.8607594936599904,4.1812658309936523e-05,search_grid
468,39,79,0.0005,0.9775676974843776,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.00020916759967803955,search_grid
468,39,79,0.001,0.9945521551033488,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.0004183948040008545,search_grid
468,39,79,0.002,0.9833360038455375,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.0008368045091629028,search_grid
468,39,79,0.005,0.9915077711905144,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.002092033624649048,search_grid
468,39,79,0.01,0.9826950809165197,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.00418400764465332,search_grid
468,39,79,0.02,0.989585002403461,0.8395061728291419,0.8192771084238641,0.8607594936599904,0.008246220648288727,search_grid
468,39,79,0.05,0.9895850024034609,0.8395061728291419,0.8192771084238641,0.8607594936599904,0.020617954432964325,search_grid
468,39,79,0.1,0.9876622336164077,0.8447204968839165,0.8292682926728138,0.8607594936599904,0.041936129331588745,search_grid
469,35,70,0.01,0.9977551020408164,0.9315068493023081,0.8947368420934902,0.9714285714146939,0.0018298029899597168,baseline_fixed_delta
469,35,70,0.05,0.9987755102040816,0.9379310344698216,0.9066666666545777,0.9714285714146939,0.009090602397918701,adaptive_delta
469,35,70,0.0001,0.9953061224489796,0.9315068493023081,0.8947368420934902,0.9714285714146939,1.823902130126953e-05,search_grid
469,35,70,0.0005,0.9991836734693877,0.9315068493023081,0.8947368420934902,0.9714285714146939,9.146332740783691e-05,search_grid
469,35,70,0.001,0.9953061224489796,0.9315068493023081,0.8947368420934902,0.9714285714146939,0.00018298625946044922,search_grid
469,35,70,0.002,0.9975510204081632,0.9315068493023081,0.8947368420934902,0.9714285714146939,0.00036597251892089844,search_grid
469,35,70,0.005,0.9977551020408162,0.9315068493023081,0.8947368420934902,0.9714285714146939,0.0009149312973022461,search_grid
469,35,70,0.01,0.9948979591836734,0.9315068493023081,0.8947368420934902,0.9714285714146939,0.0018298029899597168,search_grid
469,35,70,0.02,0.9971428571428571,0.9315068493023081,0.8947368420934902,0.9714285714146939,0.0036598145961761475,search_grid
469,35,70,0.05,0.9987755102040816,0.9379310344698216,0.9066666666545777,0.9714285714146939,0.009090602397918701,search_grid
469,35,70,0.1,0.9979591836734695,0.9305555555426311,0.9054054053931702,0.9571428571291837,0.01877283677458763,search_grid
470,86,170,0.01,0.9969896193771626,0.8263473053842734,0.8414634146290155,0.8117647058775779,0.002359878271818161,baseline_fixed_delta
470,86,170,0.1,0.9983044982698962,0.8281690140798413,0.7945945945902996,0.8647058823478547,0.020696237683296204,adaptive_delta
470,86,170,0.0001,0.998477508650519,0.8235294117600923,0.7860962566802883,0.8647058823478547,2.0503997802734375e-05,search_grid
470,86,170,0.0005,0.9968166089965398,0.8248587570574867,0.7934782608652529,0.8588235294067128,0.00010335445404052734,search_grid
470,86,170,0.001,0.9947750865051903,0.8248587570574867,0.7934782608652529,0.8588235294067128,0.00020673125982284546,search_grid
470,86,170,0.002,0.9970934256055364,0.8248587570574867,0.7934782608652529,0.8588235294067128,0.00041337311267852783,search_grid
470,86,170,0.005,0.9881314878892734,0.8248587570574867,0.7934782608652529,0.8588235294067128,0.0010335519909858704,search_grid
470,86,170,0.01,0.998477508650519,0.8263473053842734,0.8414634146290155,0.8117647058775779,0.002359878271818161,search_grid
470,86,170,0.02,0.9935294117647059,0.8263473053842734,0.8414634146290155,0.8117647058775779,0.004722153767943382,search_grid
470,86,170,0.05,0.9990311418685122,0.8248587570574867,0.7934782608652529,0.8588235294067128,0.010338649153709412,search_grid
470,86,170,0.1,0.9983044982698962,0.8281690140798413,0.7945945945902996,0.8647058823478547,0.020696237683296204,search_grid
471,37,66,0.01,0.988751147842057,0.8714285714161224,0.8243243243131848,0.9242424242284205,0.0035666748881340027,baseline_fixed_delta
471,37,66,0.001,0.9912764003673096,0.8776978417139899,0.8356164383447175,0.9242424242284205,0.00037863850593566895,adaptive_delta
471,37,66,0.0001,0.9903581267217632,0.8749999999878472,0.8076923076819527,0.9545454545309917,3.355741500854492e-05,search_grid
471,37,66,0.0005,0.9981634527089073,0.8749999999878472,0.8076923076819527,0.9545454545309917,0.0001678168773651123,search_grid
471,37,66,0.001,0.9912764003673096,0.8776978417139899,0.8356164383447175,0.9242424242284205,0.00037863850593566895,search_grid
