graph_id,num_nodes,num_edges,noise_type,sigma,attack_auroc,attack_f1,attack_edge_recall,model_acc
372,15,25,gaussian,0.3,0.3952,0.1599999999936,0.1599999999936,0.9333333969116211
372,15,25,laplace,0.0,0.9568,0.7599999999696,0.7599999999696,0.9333333969116211
372,15,25,laplace,0.05,0.5232000000000001,0.1199999999952,0.1199999999952,0.9333333969116211
372,15,25,laplace,0.1,0.544,0.1599999999936,0.1599999999936,0.9333333969116211
372,15,25,laplace,0.2,0.4528,0.1599999999936,0.1599999999936,0.9333333969116211
372,15,25,laplace,0.3,0.64,0.3599999999856,0.3599999999856,0.8666667342185974
373,31,52,gaussian,0.0,0.9985207100591716,0.846153846137574,0.846153846137574,0.9677419066429138
373,31,52,gaussian,0.05,0.6283284023668638,0.23076923076479292,0.23076923076479292,0.9677419066429138
373,31,52,gaussian,0.1,0.48816568047337283,0.17307692307359468,0.17307692307359468,0.9354838132858276
373,31,52,gaussian,0.2,0.5517751479289941,0.05769230769119823,0.05769230769119823,0.9354838132858276
373,31,52,gaussian,0.3,0.4992603550295858,0.13461538461279587,0.13461538461279587,0.8064515590667725
373,31,52,laplace,0.0,0.9944526627218935,0.846153846137574,0.846153846137574,0.9677419066429138
373,31,52,laplace,0.05,0.53698224852071,0.15384615384319528,0.15384615384319528,0.9354838132858276
373,31,52,laplace,0.1,0.5632396449704141,0.19230769230399408,0.19230769230399408,0.9677419066429138
373,31,52,laplace,0.2,0.4955621301775148,0.11538461538239646,0.11538461538239646,0.8709677457809448
373,31,52,laplace,0.3,0.5968934911242604,0.15384615384319528,0.15384615384319528,0.8387096524238586
374,125,214,gaussian,0.0,0.9948248755349812,0.7009345794359769,0.7009345794359769,0.9440000653266907
374,125,214,gaussian,0.05,0.6745130579089877,0.05607476635487816,0.05607476635487816,0.9440000653266907
374,125,214,gaussian,0.1,0.605642414184645,0.0700934579435977,0.0700934579435977,0.9440000653266907
374,125,214,gaussian,0.2,0.5619268058345707,0.051401869158638314,0.051401869158638314,0.9360000491142273
374,125,214,gaussian,0.3,0.5091492706786619,0.04205607476615862,0.04205607476615862,0.9200000166893005
374,125,214,laplace,0.0,0.9916914140973012,0.7009345794359769,0.7009345794359769,0.9440000653266907
374,125,214,laplace,0.05,0.6740545025766442,0.060747663551118006,0.060747663551118006,0.9440000653266907
374,125,214,laplace,0.1,0.5500698750982619,0.04672897196239847,0.04672897196239847,0.9440000653266907
374,125,214,laplace,0.2,0.525984802166128,0.02803738317743908,0.02803738317743908,0.9440000653266907
374,125,214,laplace,0.3,0.49277229452353916,0.023364485981199234,0.023364485981199234,0.9120000600814819
375,27,60,gaussian,0.0,0.9308333333333334,0.6333333333227779,0.6333333333227779,0.9259259104728699
375,27,60,gaussian,0.05,0.5011111111111111,0.21666666666305556,0.21666666666305556,0.9259259104728699
375,27,60,gaussian,0.1,0.5452777777777778,0.24999999999583336,0.24999999999583336,0.9259259104728699
375,27,60,gaussian,0.2,0.4676388888888888,0.14999999999750002,0.14999999999750002,0.9259259104728699
375,27,60,gaussian,0.3,0.5640277777777778,0.1833333333302778,0.1833333333302778,0.9259259104728699
375,27,60,laplace,0.0,0.9308333333333334,0.6333333333227779,0.6333333333227779,0.9259259104728699
375,27,60,laplace,0.05,0.48875,0.14999999999750002,0.14999999999750002,0.9259259104728699
375,27,60,laplace,0.1,0.46597222222222223,0.1666666666638889,0.1666666666638889,0.9259259104728699
375,27,60,laplace,0.2,0.4608333333333334,0.1833333333302778,0.1833333333302778,0.9259259104728699
375,27,60,laplace,0.3,0.45875,0.1666666666638889,0.1666666666638889,0.9259259104728699
376,34,80,gaussian,0.0,0.98046875,0.7874999999901562,0.7874999999901562,0.9705882668495178
376,34,80,gaussian,0.05,0.6676562499999998,0.2749999999965625,0.2749999999965625,0.9705882668495178
376,34,80,gaussian,0.1,0.63015625,0.19999999999749998,0.19999999999749998,0.9705882668495178
376,34,80,gaussian,0.2,0.49578125,0.1249999999984375,0.1249999999984375,0.9705882668495178
376,34,80,gaussian,0.3,0.5821875,0.19999999999749998,0.19999999999749998,0.9117646813392639
376,34,80,laplace,0.0,0.9796874999999999,0.7874999999901562,0.7874999999901562,0.9705882668495178
376,34,80,laplace,0.05,0.5609374999999999,0.149999999998125,0.149999999998125,0.9705882668495178
376,34,80,laplace,0.1,0.5501562499999999,0.1749999999978125,0.1749999999978125,0.9705882668495178
376,34,80,laplace,0.2,0.4565625,0.149999999998125,0.149999999998125,0.9411764740943909
376,34,80,laplace,0.3,0.5778125000000001,0.1749999999978125,0.1749999999978125,0.9411764740943909
377,82,171,gaussian,0.0,0.997571902465716,0.7777777777732294,0.7777777777732294,0.8414633870124817
377,82,171,gaussian,0.05,0.6423514927670053,0.12280701754314148,0.12280701754314148,0.8536584973335266
377,82,171,gaussian,0.1,0.5705003248862898,0.11695906432680142,0.11695906432680142,0.8292682766914368
377,82,171,gaussian,0.2,0.6094866796621183,0.05847953216340071,0.05847953216340071,0.8292682766914368
377,82,171,gaussian,0.3,0.5075749803358297,0.07017543859608084,0.07017543859608084,0.8170731663703918
377,82,171,laplace,0.0,0.987791115214938,0.7777777777732294,0.7777777777732294,0.8414633870124817
377,82,171,laplace,0.05,0.5902670907287713,0.10526315789412126,0.10526315789412127,0.8414633870124817
377,82,171,laplace,0.1,0.5364043637358503,0.08771929824510107,0.08771929824510107,0.8414633870124817
377,82,171,laplace,0.2,0.4800793406518245,0.05263157894706063,0.05263157894706064,0.8048779964447021
377,82,171,laplace,0.3,0.5206388290414145,0.07602339181242092,0.07602339181242092,0.7804877758026123
378,32,78,gaussian,0.0,0.960552268244576,0.6666666666581196,0.6666666666581196,0.875
378,32,78,gaussian,0.05,0.5304076265614728,0.2179487179459237,0.21794871794592371,0.84375
378,32,78,gaussian,0.1,0.5678829717291255,0.23076923076627218,0.23076923076627218,0.875
378,32,78,gaussian,0.2,0.4700854700854701,0.17948717948487836,0.17948717948487836,0.84375
378,32,78,gaussian,0.3,0.49358974358974367,0.141025641023833,0.141025641023833,0.8125
378,32,78,laplace,0.0,0.9316239316239316,0.6666666666581196,0.6666666666581196,0.875
378,32,78,laplace,0.05,0.5971400394477318,0.24358974358662064,0.24358974358662064,0.84375
378,32,78,laplace,0.1,0.45479947403024323,0.17948717948487836,0.17948717948487836,0.875
378,32,78,laplace,0.2,0.472715318869165,0.20512820512557528,0.20512820512557528,0.8125
378,32,78,laplace,0.3,0.497534516765286,0.17948717948487836,0.17948717948487836,0.84375
379,37,86,gaussian,0.0,0.9808004326663061,0.8255813953392374,0.8255813953392374,0.8108108043670654
379,37,86,gaussian,0.05,0.5800432666306111,0.1511627906959167,0.1511627906959167,0.8108108043670654
379,37,86,gaussian,0.1,0.5922120064899946,0.12790697674269874,0.12790697674269874,0.8108108043670654
379,37,86,gaussian,0.2,0.5567874526771228,0.16279069767252569,0.16279069767252569,0.8108108043670654
379,37,86,gaussian,0.3,0.5776095186587344,0.17441860464913467,0.17441860464913467,0.8108108043670654
379,37,86,laplace,0.0,0.9945916711736074,0.8255813953392374,0.8255813953392374,0.8108108043670654
379,37,86,laplace,0.05,0.5701730665224446,0.16279069767252569,0.16279069767252569,0.8108108043670654
379,37,86,laplace,0.1,0.43956192536506217,0.08139534883626284,0.08139534883626284,0.8108108043670654
379,37,86,laplace,0.2,0.5315035154137372,0.17441860464913467,0.17441860464913467,0.8108108043670654
379,37,86,laplace,0.3,0.5109518658734451,0.13953488371930772,0.13953488371930772,0.8108108043670654
380,8,13,gaussian,0.0,1.0,0.9999999999230769,0.9999999999230769,0.75
380,8,13,gaussian,0.05,0.6863905325443787,0.6153846153372781,0.6153846153372781,0.75
380,8,13,gaussian,0.1,0.7337278106508875,0.6923076922544379,0.6923076922544379,0.875
380,8,13,gaussian,0.2,0.514792899408284,0.4615384615029586,0.4615384615029586,0.875
380,8,13,gaussian,0.3,0.5266272189349113,0.5384615384201183,0.5384615384201183,0.875
380,8,13,laplace,0.0,1.0,0.9999999999230769,0.9999999999230769,0.75
380,8,13,laplace,0.05,0.5739644970414202,0.4615384615029586,0.4615384615029586,0.75
380,8,13,laplace,0.1,0.5917159763313609,0.5384615384201183,0.5384615384201183,0.75
380,8,13,laplace,0.2,0.4556213017751479,0.5384615384201183,0.5384615384201183,0.875
380,8,13,laplace,0.3,0.3431952662721893,0.30769230766863903,0.30769230766863903,0.875
381,69,138,gaussian,0.0,0.9885528250367569,0.6521739130387524,0.6521739130387524,0.8115942478179932
381,69,138,gaussian,0.05,0.5643772316740181,0.1231884057962088,0.1231884057962088,0.7971014380455017
381,69,138,gaussian,0.1,0.4815164881327452,0.07971014492695863,0.07971014492695863,0.8115942478179932
381,69,138,gaussian,0.2,0.4865049359378282,0.07971014492695863,0.07971014492695863,0.7971014380455017
381,69,138,gaussian,0.3,0.49018063432052095,0.08695652173850033,0.08695652173850033,0.7681159377098083
381,69,138,laplace,0.0,0.9789960092417559,0.6521739130387524,0.6521739130387524,0.8115942478179932
381,69,138,laplace,0.05,0.5361793740810754,0.07246376811541694,0.07246376811541694,0.782608687877655
381,69,138,laplace,0.1,0.5422705314009661,0.10144927536158371,0.10144927536158371,0.782608687877655
381,69,138,laplace,0.2,0.4320520898970804,0.06521739130387524,0.06521739130387524,0.7971014380455017
381,69,138,laplace,0.3,0.5216341104809914,0.07246376811541694,0.07246376811541694,0.7536231875419617
382,21,42,gaussian,0.0,0.977891156462585,0.7857142856955783,0.7857142856955783,0.761904776096344
382,21,42,gaussian,0.05,0.6797052154195011,0.3571428571343538,0.3571428571343538,0.761904776096344
382,21,42,gaussian,0.1,0.6213151927437642,0.3571428571343538,0.3571428571343538,0.761904776096344
382,21,42,gaussian,0.2,0.5646258503401361,0.23809523808956914,0.23809523808956917,0.761904776096344
382,21,42,gaussian,0.3,0.6400226757369615,0.23809523808956914,0.23809523808956917,0.761904776096344
382,21,42,laplace,0.0,0.9795918367346939,0.7857142856955783,0.7857142856955783,0.761904776096344
382,21,42,laplace,0.05,0.6213151927437642,0.30952380951643993,0.30952380951643993,0.761904776096344
382,21,42,laplace,0.1,0.5408163265306122,0.23809523808956914,0.23809523808956917,0.761904776096344
382,21,42,laplace,0.2,0.6536281179138322,0.28571428570748303,0.28571428570748303,0.8095238208770752
382,21,42,laplace,0.3,0.5566893424036281,0.21428571428061227,0.21428571428061227,0.761904776096344
383,32,64,gaussian,0.0,0.94189453125,0.7187499999887695,0.7187499999887695,0.84375
383,32,64,gaussian,0.05,0.509765625,0.20312499999682615,0.20312499999682615,0.84375
383,32,64,gaussian,0.1,0.544677734375,0.1562499999975586,0.1562499999975586,0.84375
383,32,64,gaussian,0.2,0.546142578125,0.12499999999804687,0.12499999999804687,0.8125
383,32,64,gaussian,0.3,0.54833984375,0.21874999999658204,0.218749999996582,0.8125
383,32,64,laplace,0.0,0.974853515625,0.7187499999887695,0.7187499999887695,0.84375
383,32,64,laplace,0.05,0.576904296875,0.23437499999633787,0.23437499999633787,0.84375
383,32,64,laplace,0.1,0.5361328125,0.17187499999731445,0.17187499999731445,0.875
383,32,64,laplace,0.2,0.488525390625,0.14062499999780273,0.14062499999780273,0.875
383,32,64,laplace,0.3,0.546142578125,0.12499999999804687,0.12499999999804687,0.875
384,34,58,gaussian,0.0,0.9961355529131986,0.8793103448124258,0.8793103448124258,0.9705882668495178
384,34,58,gaussian,0.05,0.7235434007134364,0.27586206896076104,0.27586206896076104,0.9705882668495178
384,34,58,gaussian,0.1,0.6218787158145065,0.20689655172057073,0.20689655172057075,0.9411764740943909
384,34,58,gaussian,0.2,0.5130796670630202,0.17241379310047564,0.17241379310047564,0.9705882668495178
384,34,58,gaussian,0.3,0.5326991676575505,0.12068965517033295,0.12068965517033295,0.9411764740943909
384,34,58,laplace,0.0,1.0,0.8793103448124258,0.8793103448124258,0.9705882668495178
384,34,58,laplace,0.05,0.5300237812128419,0.13793103448038052,0.13793103448038052,0.9705882668495178
384,34,58,laplace,0.1,0.6183115338882283,0.15517241379042807,0.15517241379042807,0.8823529481887817
384,34,58,laplace,0.2,0.5101070154577884,0.13793103448038052,0.13793103448038052,0.9411764740943909
384,34,58,laplace,0.3,0.44857312722948867,0.08620689655023782,0.08620689655023782,0.9117646813392639
385,25,59,gaussian,0.0,0.9784544671071531,0.8474576271042805,0.8474576271042804,1.0
385,25,59,gaussian,0.05,0.5147945992530881,0.25423728813128416,0.25423728813128416,1.0
385,25,59,gaussian,0.1,0.41970698075265733,0.2033898305050273,0.2033898305050273,1.0
385,25,59,gaussian,0.2,0.4751508187302499,0.2203389830471129,0.2203389830471129,0.9199999570846558
385,25,59,gaussian,0.3,0.4682562482045389,0.2203389830471129,0.2203389830471129,1.0
385,25,59,laplace,0.0,0.9928181557023844,0.8474576271042805,0.8474576271042804,1.0
385,25,59,laplace,0.05,0.6437805228382648,0.2711864406733697,0.2711864406733697,1.0
385,25,59,laplace,0.1,0.5251364550416546,0.2203389830471129,0.2203389830471129,0.9199999570846558
385,25,59,laplace,0.2,0.49181269750071815,0.16949152542085608,0.16949152542085608,0.8799999952316284
385,25,59,laplace,0.3,0.5797184717035334,0.2372881355891985,0.2372881355891985,0.9599999785423279
386,72,160,gaussian,0.0,0.78953125,0.512499999996797,0.512499999996797,0.8472222089767456
386,72,160,gaussian,0.05,0.5431249999999999,0.05624999999964844,0.05624999999964844,0.8472222089767456
386,72,160,gaussian,0.1,0.513671875,0.06874999999957032,0.06874999999957032,0.8611111044883728
386,72,160,gaussian,0.2,0.5189453125,0.05624999999964844,0.05624999999964844,0.8472222089767456
386,72,160,gaussian,0.3,0.5146484375,0.05624999999964844,0.05624999999964844,0.8611111044883728
386,72,160,laplace,0.0,0.8075781249999999,0.512499999996797,0.512499999996797,0.8472222089767456
386,72,160,laplace,0.05,0.5896875,0.07499999999953126,0.07499999999953126,0.8472222089767456
386,72,160,laplace,0.1,0.5403515624999999,0.099999999999375,0.099999999999375,0.875
386,72,160,laplace,0.2,0.564453125,0.0499999999996875,0.0499999999996875,0.8333333134651184
386,72,160,laplace,0.3,0.5376171875,0.10624999999933595,0.10624999999933595,0.8888888955116272
387,23,45,gaussian,0.0,0.7096296296296295,0.6888888888735804,0.6888888888735804,0.8260869979858398
387,23,45,gaussian,0.05,0.5323456790123458,0.24444444443901236,0.24444444443901236,0.8260869979858398
387,23,45,gaussian,0.1,0.6488888888888888,0.28888888888246916,0.28888888888246916,0.8260869979858398
387,23,45,gaussian,0.2,0.4622222222222222,0.11111111110864198,0.11111111110864198,0.8260869979858398
387,23,45,gaussian,0.3,0.5476543209876543,0.22222222221728397,0.22222222221728397,0.8695652484893799
387,23,45,laplace,0.0,0.7175308641975309,0.6888888888735804,0.6888888888735804,0.8260869979858398
387,23,45,laplace,0.05,0.49530864197530866,0.17777777777382717,0.17777777777382717,0.8260869979858398
387,23,45,laplace,0.1,0.5639506172839508,0.22222222221728397,0.22222222221728397,0.8695652484893799
387,23,45,laplace,0.2,0.5935802469135802,0.24444444443901236,0.24444444443901236,0.8695652484893799
387,23,45,laplace,0.3,0.4839506172839506,0.22222222221728397,0.22222222221728397,0.8260869979858398
388,25,43,gaussian,0.0,1.0,0.9302325581179016,0.9302325581179016,0.7199999690055847
388,25,43,gaussian,0.05,0.5191995673336939,0.16279069767063278,0.16279069767063278,0.7199999690055847
388,25,43,gaussian,0.1,0.5489453758788534,0.13953488371768524,0.13953488371768524,0.6800000071525574
388,25,43,gaussian,0.2,0.5548945375878853,0.2093023255765279,0.20930232557652786,0.6800000071525574
388,25,43,gaussian,0.3,0.4910762574364521,0.13953488371768524,0.13953488371768524,0.6800000071525574
388,25,43,laplace,0.0,0.9935100054083288,0.9302325581179016,0.9302325581179016,0.7199999690055847
388,25,43,laplace,0.05,0.5781503515413737,0.32558139534126557,0.32558139534126557,0.7199999690055847
388,25,43,laplace,0.1,0.4759329367225527,0.2093023255765279,0.20930232557652786,0.6800000071525574
388,25,43,laplace,0.2,0.505137912385073,0.1162790697647377,0.1162790697647377,0.6800000071525574
388,25,43,laplace,0.3,0.5370470524607895,0.13953488371768524,0.13953488371768524,0.7999999523162842
389,23,43,gaussian,0.0,0.9686316928069226,0.813953488353164,0.813953488353164,0.8695652484893799
389,23,43,gaussian,0.05,0.6392644672796106,0.37209302324716065,0.37209302324716065,0.8695652484893799
389,23,43,gaussian,0.1,0.5024337479718767,0.18604651162358032,0.18604651162358032,0.8695652484893799
389,23,43,gaussian,0.2,0.5738236884802596,0.255813953482423,0.255813953482423,0.8260869979858398
389,23,43,gaussian,0.3,0.5781503515413737,0.255813953482423,0.255813953482423,0.8695652484893799
389,23,43,laplace,0.0,0.9864791779340184,0.813953488353164,0.813953488353164,0.8695652484893799
389,23,43,laplace,0.05,0.562466197944835,0.2790697674353705,0.2790697674353705,0.8695652484893799
389,23,43,laplace,0.1,0.46295294753921035,0.16279069767063278,0.16279069767063278,0.8695652484893799
389,23,43,laplace,0.2,0.5343428880475933,0.2093023255765279,0.20930232557652786,0.9130434989929199
389,23,43,laplace,0.3,0.4802595997836669,0.09302325581179016,0.09302325581179016,0.8695652484893799
390,23,47,gaussian,0.0,0.9624264373019467,0.7872340425364418,0.7872340425364419,0.782608687877655
390,23,47,gaussian,0.05,0.6487098234495247,0.36170212765187876,0.3617021276518787,0.782608687877655
390,23,47,gaussian,0.1,0.6075147125396106,0.23404255318650974,0.23404255318650974,0.782608687877655
390,23,47,gaussian,0.2,0.4970574920778633,0.12765957446536896,0.12765957446536896,0.8260869979858398
390,23,47,gaussian,0.3,0.5305568130375735,0.29787234041919425,0.29787234041919425,0.8260869979858398
390,23,47,laplace,0.0,0.958804889090086,0.7872340425364418,0.7872340425364419,0.782608687877655
390,23,47,laplace,0.05,0.6138524219103667,0.23404255318650974,0.23404255318650974,0.8695652484893799
390,23,47,laplace,0.1,0.5613399728383884,0.17021276595382528,0.17021276595382528,0.782608687877655
390,23,47,laplace,0.2,0.46944318696242643,0.17021276595382528,0.17021276595382528,0.782608687877655
390,23,47,laplace,0.3,0.565866908103214,0.23404255318650974,0.23404255318650974,0.739130437374115
